PEDIDO;PRODUTO;QUANTIDADE;PREÇO UNITÁRIO;DATA E HORA COMPRA;CIDADE;CÓDIGO CLIENTE
251525;Monitor de 20 polegadas;1;566,44;09/06/2023 01:51;Rio de Janeiro;73301
251525;Cabo de carregamento Lightning;1;76,99;12/03/2023 05:54;Rio de Janeiro;73301
251526;Baterias AAA (pacote com 4);1;15,39;27/03/2023 02:11;Manaus;10001
251527;TV de tela plana;1;1545;12/12/2022 11:57;Fortaleza;94016
251528;Monitor de 20 polegadas;1;566,44;09/06/2023 22:15;Florianópolis;75001
251529;Cabo de carregamento Lightning;1;76,99;31/07/2023 00:21;São Paulo;90001
251530;Monitor FHD de 27 polegadas;1;772,44;02/03/2023 16:17;Belo Horizonte;98101
251531;Pilhas AA (pacote com 4);1;19,77;05/01/2023 21:06;Belo Horizonte;98101
251532;TV de tela plana;1;1545;14/01/2023 14:43;Fortaleza;94016
251533;Cabo de carregamento USB-C;1;61,54;28/09/2023 01:49;Fortaleza;94016
251534;Cabo de carregamento USB-C;1;61,54;02/03/2023 18:52;São Paulo;90001
251535;Fones de ouvido com fio;1;61,74;13/12/2022 07:27;Fortaleza;94016
251536;Cabo de carregamento USB-C;1;61,54;12/05/2023 16:11;Fortaleza;94016
251537;Baterias AAA (pacote com 4);1;15,39;13/09/2023 13:28;Campinas;30301
251538;Baterias AAA (pacote com 4);1;15,39;07/01/2023 00:30;Manaus;10001
251539;Pilhas AA (pacote com 4);2;19,77;20/11/2022 08:27;Campinas;30301
251540;Cabo de carregamento USB-C;1;61,54;15/01/2023 10:42;Manaus;10001
251541;Fones de ouvido com fio;1;61,74;09/11/2022 01:20;Manaus;10001
251542;Fones de ouvido Apple Airpods;1;772,5;07/03/2023 08:07;Manaus;10001
251543;Cabo de carregamento USB-C;1;61,54;10/02/2023 14:04;Salvador;2215
251544;Baterias AAA (pacote com 4);1;15,39;07/04/2023 19:56;Salvador;2215
251545;Fones de ouvido Bose SoundSport;1;514,94;05/01/2023 10:37;Fortaleza;94016
251546;Baterias AAA (pacote com 4);1;15,39;02/12/2022 15:14;Rio de Janeiro;73301
251547;Pilhas AA (pacote com 4);1;19,77;29/12/2022 08:41;Salvador;2215
251548;Fones de ouvido Bose SoundSport;1;514,94;26/03/2023 08:30;Florianópolis;75001
251549;Fones de ouvido com fio;1;61,74;09/09/2023 11:48;Fortaleza;94016
251550;Fones de ouvido Apple Airpods;1;772,5;18/04/2023 11:44;Salvador;2215
251551;Cabo de carregamento Lightning;1;76,99;16/12/2022 09:32;Bahia;97035
251552;Fones de ouvido com fio;1;61,74;13/05/2023 19:50;Fortaleza;94016
251553;Pilhas AA (pacote com 4);1;19,77;19/08/2023 20:42;São Paulo;90001
251554;iPhone;1;9890;19/05/2023 22:44;Fortaleza;94016
251555;Cabo de carregamento Lightning;1;76,99;07/03/2023 04:34;Manaus;10001
251556;Cabo de carregamento Lightning;1;76,99;28/07/2023 08:55;Bahia;97035
251557;Pilhas AA (pacote com 4);1;19,77;18/06/2023 13:42;Campinas;30301
251558;Cabo de carregamento USB-C;1;61,54;15/02/2023 14:42;Campinas;30301
251559;Laptop Macbook Pro;1;8755;11/06/2023 09:11;Fortaleza;94016
251560;Pilhas AA (pacote com 4);1;19,77;14/09/2023 10:53;Salvador;2215
251561;Cabo de carregamento USB-C;1;61,54;23/11/2022 01:43;Fortaleza;94016
251562;Cabo de carregamento Lightning;1;76,99;09/02/2023 09:20;Salvador;2215
251563;Laptop Macbook Pro;1;8755;06/06/2023 08:19;Fortaleza;94016
251564;Pilhas AA (pacote com 4);1;19,77;01/02/2023 20:01;Fortaleza;94016
251565;Fones de ouvido Apple Airpods;1;772,5;02/03/2023 01:58;Bahia;97035
251566;Pilhas AA (pacote com 4);1;19,77;05/08/2023 07:43;Salvador;2215
251567;Baterias AAA (pacote com 4);1;15,39;02/01/2023 06:40;Florianópolis;75001
251568;Baterias AAA (pacote com 4);1;15,39;25/10/2022 19:02;Fortaleza;94016
251569;Cabo de carregamento USB-C;1;61,54;01/11/2022 18:15;Campinas;30301
251570;Fones de ouvido Apple Airpods;1;772,5;07/12/2022 03:06;Campinas;30301
251571;Cabo de carregamento USB-C;2;61,54;04/12/2022 01:24;Rio de Janeiro;73301
251572;Telefone Motorola X;1;2060;15/06/2023 19:31;Salvador;2215
251573;Xiaomi Redmi 10;1;3090;19/06/2023 09:00;Florianópolis;75001
251574;Monitor FHD de 27 polegadas;1;772,44;29/09/2023 16:09;Belo Horizonte;98101
251575;Cabo de carregamento USB-C;1;61,54;19/04/2023 09:45;Rio de Janeiro;73301
251576;Pilhas AA (pacote com 4);1;19,77;23/03/2023 05:08;Manaus;10001
251577;Cabo de carregamento Lightning;1;76,99;10/01/2023 10:38;Florianópolis;75001
251578;Pilhas AA (pacote com 4);1;19,77;12/04/2023 00:13;São Paulo;90001
251579;Laptop Macbook Pro;1;8755;26/03/2023 04:09;Campinas;30301
251580;Monitor de 20 polegadas;1;566,44;05/03/2023 15:11;São Paulo;90001
251581;Cabo de carregamento USB-C;1;61,54;27/04/2023 23:40;Manaus;10001
251582;Pilhas AA (pacote com 4);1;19,77;08/09/2023 23:00;Salvador;2215
251583;Fones de ouvido com fio;1;61,74;12/07/2023 04:02;Fortaleza;94016
251584;Laptop Macbook Pro;1;8755;09/06/2023 08:14;São Paulo;90001
251585;Fones de ouvido Apple Airpods;1;772,5;04/02/2023 19:11;Campinas;30301
251586;Laptop ThinkPad;1;5149,94;13/08/2023 03:37;Campinas;30301
251587;Xiaomi Redmi 10;1;3090;23/02/2023 09:31;São Paulo;90001
251588;Cabo de carregamento Lightning;2;76,99;21/12/2022 08:17;Salvador;2215
251589;Telefone Motorola X;1;2060;07/11/2022 17:02;Manaus;10001
251590;Monitor de 20 polegadas;1;566,44;17/06/2023 06:57;São Paulo;90001
251591;Xiaomi Redmi 10;1;3090;16/03/2023 13:06;Manaus;10001
251592;Fones de ouvido Bose SoundSport;1;514,94;07/04/2023 08:14;São Paulo;90001
251593;Fones de ouvido Apple Airpods;1;772,5;01/03/2023 15:26;Florianópolis;75001
251594;Fones de ouvido Apple Airpods;1;772,5;30/04/2023 01:22;São Paulo;90001
251595;Cabo de carregamento USB-C;1;61,54;16/09/2023 06:30;Fortaleza;94016
251596;Monitor ultralargo de 34 pol.;1;1956,94;07/07/2023 09:20;São Paulo;90001
251597;Cabo de carregamento Lightning;1;76,99;20/12/2022 10:45;São Paulo;90001
251598;Fones de ouvido Bose SoundSport;1;514,94;05/02/2023 00:19;Belo Horizonte;98101
251599;Monitor FHD de 27 polegadas;1;772,44;28/04/2023 13:01;Florianópolis;75001
251600;Máquina de lavar LG;1;3090;22/03/2023 09:14;São Paulo;90001
251601;Cabo de carregamento USB-C;1;61,54;18/08/2023 21:17;Fortaleza;94016
251602;Baterias AAA (pacote com 4);1;15,39;07/11/2022 21:23;Florianópolis;75001
251603;Cabo de carregamento Lightning;1;76,99;25/11/2022 09:01;Florianópolis;75001
251604;Fones de ouvido com fio;1;61,74;16/07/2023 16:56;Bahia;4101
251605;TV de tela plana;1;1545;16/09/2023 07:59;Manaus;10001
251606;Monitor FHD de 27 polegadas;1;772,44;17/07/2023 11:56;Manaus;10001
251607;Cabo de carregamento Lightning;1;76,99;08/01/2023 11:35;Fortaleza;94016
251608;Baterias AAA (pacote com 4);1;15,39;05/07/2023 11:13;São Paulo;90001
251609;Telefone Motorola X;1;2060;11/07/2023 09:38;Florianópolis;75001
251610;Fones de ouvido Bose SoundSport;1;514,94;10/05/2023 18:48;Fortaleza;94016
251611;Fones de ouvido com fio;2;61,74;07/08/2023 13:45;Manaus;10001
251612;Monitor FHD de 27 polegadas;1;772,44;07/04/2023 07:42;São Paulo;90001
251613;Baterias AAA (pacote com 4);2;15,39;19/11/2022 13:51;São Paulo;90001
251614;Fones de ouvido com fio;1;61,74;14/12/2022 09:32;Belo Horizonte;98101
251615;Baterias AAA (pacote com 4);2;15,39;08/06/2023 11:59;Fortaleza;94016
251616;Fones de ouvido Apple Airpods;1;772,5;03/03/2023 17:04;Florianópolis;75001
251616;iPhone;1;9890;04/08/2023 09:24;Florianópolis;75001
251617;Pilhas AA (pacote com 4);1;19,77;29/07/2023 03:01;Fortaleza;94016
251618;Pilhas AA (pacote com 4);3;19,77;29/10/2022 06:37;Belo Horizonte;98101
251619;Baterias AAA (pacote com 4);4;15,39;20/10/2022 02:00;Bahia;97035
251620;Pilhas AA (pacote com 4);1;19,77;27/06/2023 21:30;Rio de Janeiro;73301
251621;Baterias AAA (pacote com 4);2;15,39;21/04/2023 19:47;Rio de Janeiro;73301
251622;Laptop Macbook Pro;1;8755;08/09/2023 05:28;Campinas;30301
251623;Fones de ouvido Bose SoundSport;1;514,94;01/02/2023 17:50;Rio de Janeiro;73301
251624;TV de tela plana;1;1545;21/09/2023 10:05;Campinas;30301
251625;Fones de ouvido com fio;1;61,74;15/08/2023 13:51;Fortaleza;94016
251626;Laptop Macbook Pro;1;8755;28/06/2023 14:11;São Paulo;90001
251627;Fones de ouvido com fio;1;61,74;25/05/2023 09:31;São Paulo;90001
251628;Cabo de carregamento Lightning;1;76,99;18/07/2023 20:42;Salvador;2215
251629;iPhone;1;9890;12/01/2023 23:50;Manaus;10001
251630;Fones de ouvido com fio;1;61,74;26/03/2023 10:14;Campinas;30301
251631;Pilhas AA (pacote com 4);2;19,77;16/04/2023 04:08;Rio de Janeiro;73301
251632;Baterias AAA (pacote com 4);1;15,39;09/07/2023 06:31;Manaus;10001
251633;Cabo de carregamento USB-C;1;61,54;01/07/2023 14:58;Bahia;97035
251634;Fones de ouvido com fio;1;61,74;28/07/2023 10:44;Manaus;10001
251635;Monitor ultralargo de 34 pol.;1;1956,94;01/03/2023 23:52;Campinas;30301
251636;Cabo de carregamento USB-C;1;61,54;10/05/2023 11:31;Campinas;30301
251637;Fones de ouvido com fio;3;61,74;07/07/2023 16:53;Bahia;97035
251638;Monitor ultralargo de 34 pol.;1;1956,94;28/08/2023 19:36;Manaus;10001
251639;Baterias AAA (pacote com 4);1;15,39;22/09/2023 18:49;Bahia;97035
251640;Baterias AAA (pacote com 4);2;15,39;24/11/2022 17:02;Manaus;10001
251641;Cabo de carregamento USB-C;2;61,54;16/04/2023 03:35;Fortaleza;94016
251642;Pilhas AA (pacote com 4);1;19,77;23/01/2023 14:26;Salvador;2215
251643;Cabo de carregamento Lightning;1;76,99;25/11/2022 10:56;São Paulo;90001
251644;Monitor de 20 polegadas;1;566,44;03/04/2023 07:34;Fortaleza;94016
251645;Fones de ouvido Bose SoundSport;1;514,94;22/12/2022 23:48;Fortaleza;94016
251646;Baterias AAA (pacote com 4);1;15,39;29/10/2022 23:09;Salvador;2215
251647;Cabo de carregamento Lightning;1;76,99;25/03/2023 18:15;Manaus;10001
251648;Fones de ouvido com fio;2;61,74;05/03/2023 08:14;Salvador;2215
251649;Baterias AAA (pacote com 4);1;15,39;05/10/2023 16:59;São Paulo;90001
251650;iPhone;1;9890;06/05/2023 10:08;Manaus;10001
251651;Fones de ouvido com fio;1;61,74;25/04/2023 08:27;Salvador;2215
251652;Pilhas AA (pacote com 4);1;19,77;15/07/2023 12:11;Florianópolis;75001
251653;Cabo de carregamento USB-C;1;61,54;28/11/2022 06:08;Manaus;10001
251654;Pilhas AA (pacote com 4);2;19,77;04/10/2023 03:02;Fortaleza;94016
251655;Monitor de 20 polegadas;1;566,44;17/10/2022 10:05;Fortaleza;94016
251656;Pilhas AA (pacote com 4);1;19,77;02/05/2023 20:59;São Paulo;90001
251657;Cabo de carregamento USB-C;1;61,54;26/01/2023 05:53;Fortaleza;94016
251658;Fones de ouvido Bose SoundSport;1;514,94;25/10/2022 03:53;São Paulo;90001
251659;Cabo de carregamento USB-C;1;61,54;12/10/2022 18:07;Rio de Janeiro;73301
251660;Cabo de carregamento USB-C;1;61,54;17/11/2022 10:18;Fortaleza;94016
251661;Monitor FHD de 27 polegadas;1;772,44;16/07/2023 09:46;Salvador;2215
251662;Baterias AAA (pacote com 4);1;15,39;11/12/2022 07:11;Manaus;10001
251663;Xiaomi Redmi 10;1;3090;26/07/2023 00:54;Florianópolis;75001
251664;Monitor ultralargo de 34 pol.;1;1956,94;09/09/2023 06:50;Fortaleza;94016
251665;Pilhas AA (pacote com 4);1;19,77;30/01/2023 03:29;Manaus;10001
251666;Monitor ultralargo de 34 pol.;1;1956,94;19/07/2023 21:34;São Paulo;90001
251667;Cabo de carregamento Lightning;1;76,99;24/03/2023 18:10;São Paulo;90001
251668;Monitor ultralargo de 34 pol.;1;1956,94;27/09/2023 13:20;Salvador;2215
251669;Cabo de carregamento USB-C;1;61,54;08/08/2023 05:39;São Paulo;90001
251670;Baterias AAA (pacote com 4);1;15,39;30/11/2022 13:51;Rio de Janeiro;73301
251671;Fones de ouvido Bose SoundSport;1;514,94;16/02/2023 21:19;Fortaleza;94016
251672;Fones de ouvido Bose SoundSport;1;514,94;02/11/2022 00:54;Campinas;30301
251673;Pilhas AA (pacote com 4);1;19,77;24/02/2023 22:19;Florianópolis;75001
251674;Monitor FHD de 27 polegadas;1;772,44;15/05/2023 17:47;Campinas;30301
251675;Cabo de carregamento Lightning;1;76,99;05/05/2023 01:32;Fortaleza;94016
251676;Baterias AAA (pacote com 4);3;15,39;03/01/2023 14:05;Bahia;97035
251677;Fones de ouvido com fio;1;61,74;06/06/2023 20:03;Fortaleza;94016
251678;Cabo de carregamento USB-C;1;61,54;04/07/2023 13:25;Bahia;97035
251679;Baterias AAA (pacote com 4);1;15,39;31/10/2022 08:51;Campinas;30301
251680;iPhone;1;9890;03/03/2023 11:26;Salvador;2215
251681;Cabo de carregamento USB-C;1;61,54;07/01/2023 23:39;Fortaleza;94016
251682;Fones de ouvido com fio;2;61,74;26/12/2022 13:32;Salvador;2215
251683;Baterias AAA (pacote com 4);2;15,39;10/11/2022 06:14;Fortaleza;94016
251684;Cabo de carregamento USB-C;1;61,54;21/11/2022 10:05;Fortaleza;94016
251685;iPhone;1;9890;02/11/2022 21:14;Belo Horizonte;98101
251686;Baterias AAA (pacote com 4);1;15,39;01/09/2023 17:15;Fortaleza;94016
251687;Baterias AAA (pacote com 4);1;15,39;29/10/2022 19:11;Fortaleza;94016
251688;Fones de ouvido com fio;1;61,74;05/08/2023 14:53;Bahia;97035
251689;TV de tela plana;1;1545;07/11/2022 13:38;São Paulo;90001
251690;Xiaomi Redmi 10;1;3090;04/12/2022 07:32;São Paulo;90001
251690;Fones de ouvido com fio;1;61,74;27/08/2023 03:20;São Paulo;90001
251691;Cabo de carregamento Lightning;1;76,99;19/11/2022 10:55;Fortaleza;94016
251692;TV de tela plana;1;1545;12/12/2022 11:58;São Paulo;90001
251693;Pilhas AA (pacote com 4);1;19,77;16/02/2023 04:31;Fortaleza;94016
251694;Fones de ouvido com fio;1;61,74;02/02/2023 18:04;Fortaleza;94016
251695;TV de tela plana;1;1545;20/09/2023 02:11;Salvador;2215
251696;Pilhas AA (pacote com 4);1;19,77;22/05/2023 17:18;São Paulo;90001
251697;Monitor ultralargo de 34 pol.;1;1956,94;23/06/2023 08:03;Campinas;30301
251698;Xiaomi Redmi 10;1;3090;13/02/2023 04:53;Manaus;10001
251699;Cabo de carregamento Lightning;1;76,99;09/09/2023 15:33;Fortaleza;94016
251700;Fones de ouvido Apple Airpods;1;772,5;18/09/2023 05:57;Belo Horizonte;98101
251701;Fones de ouvido Bose SoundSport;1;514,94;17/09/2023 17:37;Fortaleza;94016
251702;Baterias AAA (pacote com 4);2;15,39;10/10/2023 08:58;Salvador;2215
251703;Cabo de carregamento USB-C;1;61,54;27/09/2023 22:39;Fortaleza;94016
251704;Monitor ultralargo de 34 pol.;1;1956,94;02/12/2022 02:55;Fortaleza;94016
251705;TV de tela plana;1;1545;23/12/2022 11:49;Belo Horizonte;98101
251706;Monitor ultralargo de 34 pol.;1;1956,94;30/12/2022 15:36;São Paulo;90001
251707;Xiaomi Redmi 10;1;3090;17/10/2022 15:39;Manaus;10001
251708;Xiaomi Redmi 10;1;3090;24/04/2023 00:56;Manaus;10001
251709;Cabo de carregamento Lightning;1;76,99;13/10/2022 22:23;Belo Horizonte;98101
251710;Pilhas AA (pacote com 4);1;19,77;08/06/2023 15:05;Salvador;2215
251711;Fones de ouvido com fio;1;61,74;27/01/2023 03:26;Florianópolis;75001
251712;TV de tela plana;1;1545;01/12/2022 09:36;Belo Horizonte;98101
251713;Monitor para jogos 4K de 27 polegadas;1;2008,44;21/08/2023 22:10;Rio de Janeiro;73301
251714;Pilhas AA (pacote com 4);1;19,77;07/07/2023 10:16;Fortaleza;94016
251715;Baterias AAA (pacote com 4);1;15,39;09/07/2023 01:39;Salvador;2215
251716;Cabo de carregamento Lightning;1;76,99;07/02/2023 06:45;Fortaleza;94016
251717;Cabo de carregamento USB-C;1;61,54;15/01/2023 05:23;Fortaleza;94016
251718;TV de tela plana;1;1545;06/03/2023 13:20;Salvador;2215
251719;Cabo de carregamento Lightning;1;76,99;05/10/2023 15:05;Manaus;10001
251720;Fones de ouvido com fio;1;61,74;07/05/2023 19:27;Salvador;2215
251721;Cabo de carregamento USB-C;1;61,54;29/07/2023 14:44;Fortaleza;94016
251722;Cabo de carregamento Lightning;1;76,99;27/09/2023 19:24;Manaus;10001
251723;Cabo de carregamento Lightning;1;76,99;17/10/2022 02:48;Salvador;2215
251724;Fones de ouvido Bose SoundSport;1;514,94;04/06/2023 16:35;Rio de Janeiro;73301
251725;iPhone;1;9890;15/09/2023 16:21;São Paulo;90001
251726;Laptop Macbook Pro;1;8755;16/05/2023 02:45;Salvador;2215
251727;Pilhas AA (pacote com 4);1;19,77;22/07/2023 00:40;Fortaleza;94016
251728;Cabo de carregamento USB-C;2;61,54;01/03/2023 12:57;Bahia;97035
251729;Pilhas AA (pacote com 4);1;19,77;26/09/2023 08:17;Fortaleza;94016
251730;Fones de ouvido Bose SoundSport;1;514,94;14/10/2022 15:56;Rio de Janeiro;73301
251731;Fones de ouvido Apple Airpods;1;772,5;23/08/2023 11:54;Bahia;97035
251732;Fones de ouvido Bose SoundSport;1;514,94;11/02/2023 05:46;Salvador;2215
251733;Monitor ultralargo de 34 pol.;1;1956,94;05/12/2022 16:04;Belo Horizonte;98101
251734;Pilhas AA (pacote com 4);2;19,77;22/08/2023 07:31;Florianópolis;75001
251735;Baterias AAA (pacote com 4);2;15,39;30/12/2022 21:12;Fortaleza;94016
251736;Monitor FHD de 27 polegadas;1;772,44;29/12/2022 06:00;Belo Horizonte;98101
251737;Laptop Macbook Pro;1;8755;30/10/2022 04:15;Manaus;10001
251738;Baterias AAA (pacote com 4);1;15,39;26/10/2022 00:54;Campinas;30301
251739;Monitor de 20 polegadas;1;566,44;07/09/2023 03:55;Salvador;2215
251740;Cabo de carregamento USB-C;1;61,54;19/08/2023 06:52;Bahia;97035
251741;Pilhas AA (pacote com 4);1;19,77;17/03/2023 14:02;São Paulo;90001
251742;Baterias AAA (pacote com 4);1;15,39;05/07/2023 23:05;Belo Horizonte;98101
251743;Fones de ouvido Bose SoundSport;1;514,94;24/09/2023 14:55;Belo Horizonte;98101
251744;Cabo de carregamento USB-C;1;61,54;09/08/2023 05:37;Belo Horizonte;98101
251745;Monitor para jogos 4K de 27 polegadas;1;2008,44;22/03/2023 13:12;São Paulo;90001
251746;Monitor ultralargo de 34 pol.;1;1956,94;07/10/2023 13:56;Fortaleza;94016
251747;Laptop ThinkPad;1;5149,94;06/09/2023 20:07;Fortaleza;94016
251748;Fones de ouvido com fio;1;61,74;14/09/2023 19:41;Rio de Janeiro;73301
251749;Monitor ultralargo de 34 pol.;1;1956,94;14/02/2023 10:52;Florianópolis;75001
251750;iPhone;1;9890;03/10/2023 05:01;Manaus;10001
251750;Fones de ouvido Apple Airpods;1;772,5;07/10/2023 04:33;Manaus;10001
251751;Fones de ouvido Apple Airpods;1;772,5;27/09/2023 13:39;Bahia;97035
251752;Fones de ouvido Bose SoundSport;1;514,94;14/11/2022 23:10;Florianópolis;75001
251753;Fones de ouvido Apple Airpods;1;772,5;30/12/2022 22:56;Manaus;10001
251754;Laptop Macbook Pro;1;8755;28/01/2023 09:34;São Paulo;90001
251755;Cabo de carregamento USB-C;1;61,54;21/01/2023 11:59;Florianópolis;75001
251756;Fones de ouvido Apple Airpods;1;772,5;10/10/2023 15:20;Rio de Janeiro;73301
251757;Fones de ouvido Apple Airpods;1;772,5;15/05/2023 22:05;São Paulo;90001
251758;Telefone Motorola X;1;2060;24/09/2023 22:38;Salvador;2215
251759;Cabo de carregamento USB-C;1;61,54;05/04/2023 07:29;Manaus;10001
251760;Pilhas AA (pacote com 4);1;19,77;20/06/2023 22:42;Salvador;2215
251761;Monitor para jogos 4K de 27 polegadas;1;2008,44;23/03/2023 04:29;Rio de Janeiro;73301
251762;Cabo de carregamento Lightning;1;76,99;11/05/2023 22:23;Florianópolis;75001
251763;Monitor de 20 polegadas;1;566,44;14/05/2023 05:34;Fortaleza;94016
251764;Cabo de carregamento USB-C;1;61,54;17/12/2022 17:36;Rio de Janeiro;73301
251765;Fones de ouvido Bose SoundSport;1;514,94;21/10/2022 06:04;Fortaleza;94016
251766;Fones de ouvido Apple Airpods;1;772,5;05/05/2023 03:10;Campinas;30301
251767;Baterias AAA (pacote com 4);1;15,39;11/09/2023 22:05;Campinas;30301
251768;Pilhas AA (pacote com 4);2;19,77;18/12/2022 01:02;Campinas;30301
251769;Pilhas AA (pacote com 4);1;19,77;28/08/2023 07:13;Fortaleza;94016
251770;Laptop ThinkPad;1;5149,94;10/06/2023 03:01;Florianópolis;75001
251771;Monitor de 20 polegadas;1;566,44;05/12/2022 10:45;Bahia;97035
251772;Pilhas AA (pacote com 4);1;19,77;06/07/2023 17:04;Florianópolis;75001
251773;Monitor de 20 polegadas;1;566,44;05/06/2023 22:15;Bahia;4101
251774;Fones de ouvido Apple Airpods;1;772,5;18/04/2023 02:45;Florianópolis;75001
251775;Cabo de carregamento USB-C;1;61,54;01/11/2022 23:50;Manaus;10001
251776;iPhone;1;9890;29/11/2022 13:53;Belo Horizonte;98101
251777;Fones de ouvido Apple Airpods;1;772,5;19/01/2023 02:24;Fortaleza;94016
251778;Monitor ultralargo de 34 pol.;1;1956,94;26/12/2022 23:44;Campinas;30301
251779;Baterias AAA (pacote com 4);1;15,39;03/02/2023 16:28;Campinas;30301
251780;Fones de ouvido com fio;1;61,74;24/12/2022 22:30;Fortaleza;94016
251781;Baterias AAA (pacote com 4);1;15,39;17/05/2023 22:02;Florianópolis;75001
251782;Cabo de carregamento Lightning;2;76,99;08/08/2023 07:35;Fortaleza;94016
251783;Baterias AAA (pacote com 4);3;15,39;11/03/2023 15:06;Rio de Janeiro;73301
251784;Baterias AAA (pacote com 4);1;15,39;24/03/2023 03:30;Fortaleza;94016
251785;Cabo de carregamento USB-C;1;61,54;08/11/2022 19:05;São Paulo;90001
251786;Fones de ouvido Bose SoundSport;1;514,94;06/08/2023 18:31;Salvador;2215
251787;Xiaomi Redmi 10;1;3090;04/12/2022 09:26;Florianópolis;75001
251788;Pilhas AA (pacote com 4);1;19,77;19/09/2023 18:23;Rio de Janeiro;73301
251789;Fones de ouvido Bose SoundSport;1;514,94;26/08/2023 14:28;Fortaleza;94016
251790;Laptop ThinkPad;1;5149,94;25/10/2022 15:47;Fortaleza;94016
251791;Monitor FHD de 27 polegadas;1;772,44;08/01/2023 15:26;Fortaleza;94016
251792;Fones de ouvido com fio;1;61,74;04/10/2023 10:47;Fortaleza;94016
251793;Pilhas AA (pacote com 4);1;19,77;12/11/2022 01:11;Belo Horizonte;98101
251794;Baterias AAA (pacote com 4);2;15,39;15/04/2023 07:17;Salvador;2215
251795;Cabo de carregamento Lightning;1;76,99;28/10/2022 21:02;Manaus;10001
251796;Pilhas AA (pacote com 4);2;19,77;15/12/2022 02:35;São Paulo;90001
251797;Baterias AAA (pacote com 4);1;15,39;25/09/2023 14:00;Fortaleza;94016
251798;Cabo de carregamento USB-C;1;61,54;03/05/2023 03:46;Fortaleza;94016
251799;Cabo de carregamento USB-C;1;61,54;07/04/2023 17:00;Rio de Janeiro;73301
251800;Baterias AAA (pacote com 4);1;15,39;12/02/2023 10:21;Florianópolis;75001
251801;Baterias AAA (pacote com 4);1;15,39;24/02/2023 09:24;Salvador;2215
251802;Pilhas AA (pacote com 4);1;19,77;14/12/2022 01:57;Bahia;97035
251803;Baterias AAA (pacote com 4);1;15,39;07/07/2023 11:57;São Paulo;90001
251804;Baterias AAA (pacote com 4);2;15,39;11/01/2023 10:58;Belo Horizonte;98101
